100665008	49	1
100665019	127	65
100665019	137	1
100665019	144	1
100665027	17	1
100665027	58	2
100665027	63	48
100665027	70	70
100665033	150	5
100665033	155	2
100665035	144	73
100665037	56	2
100665037	70	1
100665037	86	10
100665037	92	90
100665037	107	10
100665037	118	4
100665039	141	88
100665039	147	5
100665039	160	6
100665040	52	5
100665040	62	13
100665040	111	3
100665040	125	1
100665040	126	14
100665040	146	70
100665040	161	3
100665045	12	6
100665049	102	1
100665049	135	2
100665049	157	47
100665049	163	1
100665053	125	130
100665054	20	91
100665061	104	114
100665061	118	1
100665061	125	1
100665061	146	1
100665061	158	3
100665062	114	1
100665062	141	4
100665062	159	43
100665062	163	37
100665062	164	13
100665071	13	7
100665071	19	8
100665071	34	4
100665074	2	1
100665074	18	88
100665074	19	1
100665082	1	74
100665082	12	21
100665082	21	1
100665082	105	1
100665082	141	1
100665082	142	1
100665082	143	8
100665084	57	127
100665085	13	1
100665085	14	17
100665085	107	63
100665085	120	2
100665099	7	79
100665100	6	3
100665100	45	1
100665100	125	16
100665101	33	4
100665101	34	44
100665101	47	1
100665101	57	1
100665101	58	1
100665101	63	17
100665101	64	1
100665101	66	3
100665101	72	1
100665101	75	3
100665101	77	9
100665101	79	9
100665101	91	11
100665108	85	85
100665108	102	20
100665113	3	133
100665119	88	5
100665119	97	1
100665119	104	2
100665119	107	3
100665119	141	1
100665119	144	2
100665119	158	94
100665123	11	128
100665125	45	7
100665125	59	1
100665125	64	11
100665125	77	109
100665127	1	54
100665127	17	4
100665127	45	57
100665130	74	130
100665138	128	72
100665138	146	3
100665141	12	65
100665141	21	1
100665141	34	35
100665142	25	12
100665142	44	84
100665142	85	3
100665144	3	78
100665144	4	8
100665144	23	5
100665144	24	1
100665144	25	1
100665144	35	6
100665144	39	1
100665149	45	4
100665149	46	81
100665149	64	1
100665149	113	4
100665149	121	6
100665153	47	85
100665153	74	1
100665153	78	35
100665153	81	1
100665154	8	55
100665154	9	8
100665154	27	33
100665154	31	1
100665154	32	3
100665154	43	4
100665154	60	3
100665155	17	47
100665155	28	47
100665155	31	1
100665155	77	1
100665155	125	1
100665165	25	10
100665165	85	6
100665165	102	2
100665182	144	102
100665191	133	52
100665200	24	22
100665200	36	1
100665200	56	1
100665200	86	1
100665200	158	4
100665200	162	4
100665202	70	40
100665202	107	1
100665202	149	12
100665204	105	20
100665204	122	1
100665209	91	130
100665213	42	59
100665213	81	1
100665213	135	2
100665213	146	5
100665213	160	5
100665214	7	1
100665214	15	104
100665214	62	24
100665214	71	1
100665221	22	34
100665221	23	47
100665221	36	7
100665221	42	32
100665226	100	8
100665226	142	25
100665226	149	1
100665226	150	1
100665231	141	31
100665231	146	1
100665231	161	1
100665232	126	4
100665232	155	4
100665232	157	51
100665232	160	3
100665242	89	5
100665242	102	3
100665242	135	15
100665242	136	1
100665243	161	97
100665245	149	43
100665246	39	96
100665246	53	2
100665246	72	1
100665246	74	2
100665246	94	9
100665246	114	2
100665246	118	1
100665256	1	1
100665256	18	30
100665263	20	96
100665263	31	18
100665265	36	2
100665265	45	14
100665265	77	1
100665265	92	14
100665265	104	1
100665265	113	41
100665269	5	6
100665269	34	117
100665274	69	11
100665274	83	7
100665274	111	6
100665278	12	37
100665278	14	1
100665278	17	6
100665284	125	37
100665284	149	27
100665296	57	47
100665296	72	1
100665296	86	62
100665296	87	1
100665296	107	1
100665296	109	1
100665298	97	9
100665298	130	8
100665298	142	3
100665298	149	3
100665302	58	14
100665302	114	40
100665303	17	52
100665304	45	47
100665304	56	25
100665304	59	1
100665304	65	1
100665304	77	1
100665304	80	5
100665305	33	18
100665305	34	1
100665305	56	1
100665305	106	13
100665305	107	67
100665305	125	1
100665309	3	17
100665309	6	4
100665309	18	1
100665309	22	2
100665309	33	6
100665309	34	64
100665309	36	1
100665314	17	1
100665314	31	45
100665315	122	1
100665315	125	32
100665418	36	124
100665421	13	7
100665421	17	3
100665421	105	106
100665422	137	14
100665425	154	48
100665432	124	17
100665432	141	34
100665432	155	10
100665432	156	20
100665433	28	2
100665433	130	5
100665436	123	66
100665436	125	1
100665436	133	46
100665440	14	120
100665441	49	12
100665441	52	2
100665448	28	77
100665448	105	1
100665448	120	1
100665448	122	52
100665449	112	3
100665449	121	86
100665449	141	9
100665471	85	30
100665471	102	68
100665476	46	1
100665476	61	1
100665476	68	5
100665476	82	2
100665476	149	1
100665476	162	83
100665480	32	113
100665481	12	3
100665481	13	1
100665481	17	42
100665481	26	1
100665481	62	1
100665481	64	4
100665481	83	1
100665481	98	1
100665481	105	1
100665481	108	1
100665485	116	117
100665485	130	3
100665490	113	3
100665490	132	9
100665490	142	1
100665490	149	56
100665491	85	36
100665491	117	1
100665491	122	1
100665491	125	2
100665492	85	37
100665492	102	14
100665493	12	1
100665493	17	4
100665493	32	23
100665493	33	51
100665494	59	1
100665494	106	94
100665496	32	1
100665496	46	1
100665496	111	58
100665496	113	1
100665497	45	1
100665497	58	71
100665497	59	3
100665553	23	75
100665553	25	39
100665586	126	124
100665590	44	64
100665590	102	44
100665592	159	5
100665592	160	1
100665597	141	96
100665613	142	5
100665613	145	26
100665613	153	1
100665617	20	1
100665617	21	1
100665617	34	1
100665617	58	5
100665617	75	2
100665618	1	11
100665618	12	35
100665622	45	1
100665622	63	82
100665622	75	8
100665622	77	1
100665622	101	9
100665623	22	3
100665623	36	1
100665623	56	1
100665623	86	5
100665623	91	5
100665623	156	90
100665631	111	2
100665631	120	1
100665631	125	52
100665631	149	1
100665636	144	106
100665636	160	1
100665637	34	2
100665637	36	3
100665637	56	1
100665637	57	53
100665637	72	72
100665637	73	1
100665638	17	72
100665640	114	1
100665640	124	43
100665640	141	39
100665644	14	1
100665644	31	72
100665645	47	21
100665645	102	47
100665650	128	29
100665650	147	53
100665650	158	2
100665650	160	1
100665651	7	6
100665651	21	1
100665651	48	7
100665651	52	1
100665651	98	58
100665652	18	22
100665652	134	30
100665652	152	41
100665658	1	2
100665658	134	95
100665659	7	3
100665659	9	4
100665659	21	1
100665659	107	1
100665661	21	18
100665661	22	43
100665661	45	2
100665661	58	57
100665666	21	115
100665666	22	13
100665666	35	3
100665668	22	6
100665668	125	39
100665676	28	4
100665676	120	1
100665676	135	1
100665676	146	20
100665678	20	1
100665678	21	10
100665678	62	69
100665678	63	6
100665684	21	1
100665684	34	2
100665684	57	116
100665690	33	33
100665690	36	61
100665691	75	4
100665691	86	33
100665691	92	90
100665691	99	2
100665692	90	1
100665692	95	2
100665692	98	1
100665692	100	2
100665692	115	1
100665692	141	89
100665692	147	1
100665692	157	1
100665692	162	3
100665694	42	67
100665694	44	13
100665696	32	107
100665696	34	1
100665696	35	1
100665696	45	1
100665696	47	15
100665696	48	4
100665699	45	8
100665699	82	1
100665699	111	1
100665699	122	1
100665699	144	19
100665699	147	3
100665699	148	2
100665699	162	4
100665700	114	1
100665700	124	55
100665700	139	7
100665707	1	71
100665707	12	2
100665707	13	3
100665707	14	5
100665707	17	3
100665707	20	1
100665707	38	11
100665708	14	44
100665708	56	83
100665712	21	18
100665712	22	58
100665712	31	3
100665712	33	1
100665712	57	1
100665713	1	2
100665713	156	8
100665715	70	1
100665715	72	2
100665715	83	58
100665715	97	1
100665715	104	1
100665715	107	1
100665715	132	42
100665719	33	6
100665719	36	1
100665719	45	5
100665719	75	1
100665719	77	10
100665719	80	65
100665720	14	1
100665720	20	3
100665720	31	56
100665720	63	6
100665720	68	4
100665720	77	4
100665721	147	43
100665721	148	21
100665721	157	5
100665721	158	2
100665721	160	22
100665721	164	13
100665723	77	1
100665723	80	4
100665723	86	14
100665723	91	3
100665723	107	13
100665723	109	68
100665723	114	1
100665723	162	5
100665726	14	108
100665726	20	21
100665729	7	1
100665729	21	1
100665729	70	1
100665729	77	1
100665729	79	2
100665729	80	1
100665729	94	1
100665729	100	1
100665729	104	2
100665729	106	17
100665729	107	72
100665729	111	1
100665736	7	8
100665736	14	3
100665736	18	37
100665736	60	48
100665737	36	1
100665737	45	43
100665737	86	41
100665737	92	35
100665737	107	1
100665738	15	4
100665738	27	97
100665749	7	1
100665749	13	1
100665749	59	80
100665750	38	9
100665750	130	2
100665752	12	10
100665752	72	1
100665752	75	18
100665752	87	73
100665752	107	1
100665752	125	18
100665753	5	5
100665754	75	38
100665754	77	84
100665754	80	1
100665754	126	3
100665763	14	17
100665763	17	1
100665765	2	1
100665765	11	81
100665765	13	23
100665765	22	3
100665770	18	1
100665770	21	18
100665770	36	2
100665770	52	1
100665770	80	1
100665770	91	1
100665770	105	1
100665770	106	1
100665770	108	56
100665770	111	1
100665770	113	1
100665770	116	1
100665771	5	94
100665771	6	3
100665772	104	5
100665773	56	4
100665773	72	2
100665773	104	2
100665773	111	6
100665773	125	1
100665773	126	4
100665774	99	19
100665774	125	1
100665774	141	1
100665774	147	60
100665774	157	3
100665778	81	1
100665778	85	36
100665778	102	1
100665778	103	1
100665778	127	1
100665778	135	2
100665778	136	1
100665778	147	1
100665778	157	41
100665778	161	4
100665780	85	40
100665784	31	59
100665784	45	1
100665784	58	1
100665784	79	1
100665784	90	64
100665785	33	2
100665785	141	1
100665785	144	73
100665785	146	1
100665785	160	9
100665785	163	1
100665787	144	16
100665787	158	43
100665793	22	53
100665793	28	9
100665794	20	125
100665798	102	25
100665798	135	79
100665798	136	2
100665798	147	3
100665799	153	58
100665808	1	57
100665808	12	19
100665808	52	1
100665808	59	2
100665808	62	5
100665808	63	20
100665808	100	8
100665811	75	1
100665811	97	1
100665811	104	1
100665811	105	59
100665811	120	2
100665811	125	11
100665812	7	123
100665814	17	1
100665814	21	1
100665814	31	1
100665814	35	77
100665814	36	30
100665816	31	80
100665816	46	1
100665816	62	1
100665816	65	3
100665816	157	14
100665816	158	3
100665819	153	2
100665819	154	15
100665820	12	1
100665820	18	50
100665820	29	34
100665820	33	1
100665820	34	1
100665820	36	7
100665820	39	4
100665820	58	4
100665820	75	1
100665820	77	1
100665820	80	14
100665832	64	29
100665832	100	85
100665846	110	1
100665846	111	3
100665846	126	1
100665846	132	1
100665847	9	1
100665847	27	67
100665852	70	3
100665852	92	111
100665852	164	6
100665856	31	99
100665861	32	6
100665861	38	13
100665861	64	7
100665868	6	52
100665868	18	44
100665868	19	1
100665874	22	5
100665874	47	90
100665874	48	1
100665874	77	1
100665874	78	1
100665874	81	1
100665874	103	18
100665874	115	1
100665875	125	5
100665875	132	52
100665875	139	69
100665876	71	4
100665876	80	1
100665876	82	4
100665876	83	1
100665876	104	79
100665876	111	1
100665882	15	123
100665882	28	6
100665885	75	37
100665885	77	50
100665885	90	5
100665885	103	1
100665886	85	71
100665886	102	17
100665889	132	69
100665890	51	49
100665890	133	1
100665891	35	23
100665891	86	104
100665892	36	77
100665906	38	30
100665906	100	1
100665906	104	1
100665906	111	1
100665906	120	1
100665906	151	1
100665910	1	1
100665910	13	2
100665910	17	2
100665910	36	1
100665910	94	4
100665915	14	59
100665915	17	1
100665915	45	1
100665915	77	12
100665916	1	81
100665916	7	1
100665916	91	7
100665918	20	1
100665918	28	1
100665918	31	3
100665918	80	5
100665918	96	2
100665918	105	15
100665918	116	77
100665920	1	1
100665920	7	1
100665921	44	79
100665923	102	64
100665923	144	44
100665923	146	1
100665925	72	1
100665925	75	1
100665925	77	8
100665925	95	28
100665925	124	39
100665927	9	54
100665927	15	48
100665934	124	12
100665934	141	21
100665934	147	2
100665934	161	66
100665935	135	48
100665935	136	62
100665937	64	1
100665937	123	9
100665937	125	7
100665937	132	57
100665939	142	73
100665948	70	1
100665948	87	1
100665948	109	123
100665950	5	62
100665950	6	1
100665950	22	35
100665950	36	1
100665950	70	6
100665950	72	2
100665950	86	19
100665953	2	53
100665953	158	48
100665957	1	56
100665957	2	2
100665961	98	4
100665961	104	2
100665961	111	1
100665961	125	101
100665961	126	19
100665962	159	86
100665983	36	5
100665983	37	67
100665983	39	27
100665983	55	23
100665983	66	1
100665983	106	2
100665983	107	1
100665986	3	114
100665986	25	14
100665991	7	26
100665991	46	1
100665991	100	74
100665991	101	1
100665991	106	1
100665992	1	2
100665992	7	1
100665992	13	6
100665992	14	104
100665992	17	10
100665992	82	3
100665994	14	1
100665994	31	1
100665994	32	52
100665994	33	73
100665996	37	131
100666002	65	24
100666002	104	1
100666002	111	1
100666002	125	48
100666004	22	49
100666004	39	1
100666006	82	58
100666006	98	1
100666006	131	1
100666006	149	69
100666007	125	60
100666008	30	3
100666008	38	5
100666009	45	127
100666010	144	34
100666010	146	74
100666011	32	129
100666013	12	33
100666013	17	23
100666013	32	54
100666013	38	7
100666013	49	5
100666016	12	97
100666023	62	126
100666024	98	1
100666024	105	1
100666024	113	1
100666024	125	4
100666024	132	101
100666024	141	1
100666024	146	6
100666024	160	1
100666025	1	93
100666025	21	2
100666029	57	99
100666030	3	10
100666030	141	1
100666030	144	7
100666030	147	71
100666030	148	1
100666034	146	1
100666034	148	1
100666034	157	3
100666037	59	43
100666037	80	8
100666037	105	60
100666039	1	1
100666039	18	2
100666039	40	2
100666039	45	89
100666039	46	1
100666044	6	88
100666044	22	1
100666045	77	22
100666045	104	61
100666045	116	2
100666045	117	20
100666045	138	6
100666049	112	1
100666049	121	96
100666049	139	26
100666051	8	11
100666051	9	2
100666053	31	1
100666053	34	1
100666053	35	1
100666053	38	14
100666053	45	1
100666053	46	1
100666053	50	1
100666053	147	3
100666053	156	3
100666053	158	55
100666057	28	7
100666057	96	7
100666057	104	13
100666057	105	1
100666064	31	1
100666064	65	6
100666064	77	3
100666070	2	6
100666070	22	17
100666072	100	2
100666072	101	14
100666072	125	101
100666072	132	7
100666073	12	28
100666073	130	1
100666073	164	19
100666074	132	12
100666074	141	3
100666076	12	1
100666076	32	3
100666076	77	1
100666076	150	31
100666077	17	121
100666078	124	46
100666078	141	14
100666078	158	24
100666079	34	87
100666079	45	1
100666079	55	5
100666079	57	21
100666079	63	1
100666079	100	4
100666079	104	2
100666079	107	2
100666082	22	114
100666082	31	1
100666082	45	13
100666084	2	57
100666084	20	30
100666084	33	18
100666084	104	1
100666084	106	4
100666084	110	2
100666090	22	2
100666090	34	10
100666090	36	39
100666090	57	21
100666091	53	52
100666091	81	1
100666091	128	1
100666091	136	58
100666093	12	47
100666093	13	79
100666093	17	2
100666096	105	93
100666096	120	19
100666099	23	124
100666119	1	29
100666119	13	2
100666119	14	2
100666119	59	1
100666119	90	2
100666119	104	76
100666125	125	5
100666125	126	71
100666125	136	4
100666125	147	43
100666128	55	15
100666128	70	13
100666128	72	87
100666130	69	40
100666130	83	9
100666130	104	17
100666130	132	2
100666130	137	1
100666130	139	45
100666131	1	53
100666131	13	15
100666131	14	6
100666133	116	116
100666136	12	1
100666136	31	2
100666136	32	18
100666136	37	1
100666136	39	88
100666136	45	3
100666136	46	2
100666138	133	1
100666139	94	7
100666139	124	1
100666139	127	25
100666139	136	52
100666139	158	8
100666140	7	128
100666142	36	1
100666142	45	3
100666142	59	17
100666142	60	1
100666142	127	8
100666142	128	16
100666142	129	12
100666142	157	44
100666142	158	1
100666142	164	1
100666143	106	4
100666143	107	85
100666146	144	89
100666146	146	1
100666149	7	34
100666154	31	1
100666154	38	6
100666154	87	47
100666154	148	51
100666155	59	130
100666157	34	6
100666157	35	1
100666157	36	1
100666157	39	7
100666157	54	35
100666157	55	24
100666157	72	1
100666157	75	5
100666157	93	1
100666158	77	59
100666158	104	72
100666164	6	1
100666164	7	1
100666164	12	1
100666164	17	1
100666164	21	2
100666164	45	44
100666164	70	16
100666164	105	2
100666164	122	43
100666166	20	132
100666171	2	5
100666171	12	15
100666171	14	4
100666171	17	1
100666171	32	1
100666171	101	1
100666171	104	82
100666171	105	3
100666177	20	3
100666177	31	2
100666177	104	62
100666178	31	80
100666178	63	9
100666178	67	42
100666179	97	1
100666179	100	12
100666179	101	1
100666179	116	24
100666180	13	49
100666186	144	3
100666186	148	99
100666186	157	2
100666186	160	2
100666191	77	57
100666191	87	72
100666193	42	132
100666194	141	16
100666194	144	2
100666194	160	6
100666198	71	6
100666198	105	17
100666198	120	27
100666198	130	69
100666202	86	21
100666202	87	48
100666202	92	1
100666202	107	1
100666202	112	1
100666202	164	9
100666204	7	25
100666204	18	8
100666204	20	10
100666204	21	1
100666204	22	1
100666204	90	5
100666209	28	4
100666209	43	1
100666209	51	2
100666209	96	1
100666209	105	66
