4	16 	112.961518	28.131075
4	17 	112.962021	28.127571
4	18 	112.960871	28.126169
4	19 	112.958482	28.122187
4	20 	112.935162	28.122585
4	21 	112.931658	28.123382
4	22 	112.931227	28.120116
6	1 	112.936353	28.246659
6	2 	112.936497	28.243732
6	3 	112.93621	28.241059
6	4 	112.936784	28.235967
6	5 	112.935491	28.234694
6	6 	112.928448	28.23253
6	7 	112.928736	28.230493
6	8 	112.927442	28.229411
6	9 	112.920328	28.229156
6	10 	112.916734	28.229475
6	11 	112.916519	28.226037
6	12 	112.921477	28.222282
6	13 	112.92737	28.221391
6	14 	112.928592	28.218972
6	15 	112.927011	28.213561
6	16 	112.925142	28.210696
6	17 	112.927801	28.206685
6	18 	112.935994	28.205603
6	19 	112.93894	28.204457
6	20 	112.942246	28.203247
6	21 	112.945193	28.201592
6	22 	112.968046	28.198409
6	23 	112.973651	28.198218
6	24 	112.984574	28.197836
6	25 	112.99133	28.19548
6	26 	112.991761	28.191787
6	27 	112.992192	28.187297
6	28 	112.991438	28.181471
6	29 	112.991114	28.179178
6	30 	112.990755	28.17574
6	31 	112.992049	28.171313
6	32 	112.994564	28.170072
6	33 	112.996109	28.168734
7	1 	113.005856	28.195964
7	2 	112.99553	28.197771
7	3 	112.991322	28.195447
7	4 	112.991806	28.191731
7	5 	112.992201	28.188293
7	6 	112.991519	28.181798
7	7 	112.991218	28.179114
7	8 	112.990715	28.175723
7	9 	112.988959	28.167285
7	10 	112.989075	28.163313
7	11 	112.98895	28.160112
7	12 	112.988523	28.15461
7	13 	112.989525	28.146301
7	14 	112.99274	28.142835
7	15 	112.995099	28.140373
7	16 	112.996266	28.137307
7	17 	112.998678	28.133433
7	18 	112.999712	28.129682
7	19 	113.001697	28.125812
7	20 	113.004006	28.120977
7	21 	113.008111	28.117557
7	22 	113.009786	28.111989
7	23 	113.009966	28.108297
7	24 	113.009086	28.104796
7	25 	113.006691	28.103633
7	26 	113.000807	28.103267
7	27 	112.997816	28.102622
7	28 	112.995166	28.100754
7	29 	112.99508	28.098424
7	30 	112.996854	28.096591
8	1 	113.058105	28.152038
8	2 	113.056012	28.145342
8	3 	113.050016	28.146186
8	4 	113.045377	28.145545
8	5 	113.042026	28.143953
8	6 	113.037413	28.142754
8	7 	113.033757	28.142121
8	8 	113.02697	28.141389
8	9 	113.021388	28.145821
8	10 	113.020279	28.148127
8	11 	113.019344	28.15071
8	12 	113.01845	28.153146
8	13 	113.016528	28.156375
8	14 	113.014727	28.158238
8	15 	113.012279	28.159325
8	16 	113.010775	28.161466
8	17 	113.011125	28.16934
8	18 	113.009042	28.173507
8	19 	113.004402	28.172632
8	20 	113.00473	28.16772
8	21 	113.005197	28.164937
8	22 	113.006668	28.160698
8	23 	113.005352	28.160156
8	24 	113.001811	28.158915
8	25 	112.99966	28.163198
8	26 	112.996906	28.16723
8	27 	112.99536	28.169451
8	28 	112.991821	28.171545
8	29 	112.986728	28.173133
8	30 	112.983566	28.173853
8	31 	112.978962	28.175967
8	32 	112.973999	28.178685
8	33 	112.971582	28.180886
8	34 	112.97063	28.183617
8	35 	112.970976	28.185352
8	36 	112.968766	28.186849
9	1 	112.972039	28.273229
9	2 	112.974079	28.268429
9	3 	112.978377	28.268007
9	4 	112.980618	28.263731
9	5 	112.982608	28.257359
9	6 	112.983834	28.253453
9	7 	112.985253	28.248158
9	8 	112.984077	28.239801
9	9 	112.983649	28.235649
9	10 	112.98223	28.227958
9	11 	112.98188	28.222711
9	12 	112.981673	28.219651
9	13 	112.981264	28.214726
9	14 	112.981004	28.20984
9	15 	112.980542	28.203999
9	16 	112.980259	28.200712
9	17 	112.982154	28.19497
9	18 	112.981943	28.192021
9	19 	112.983421	28.188913
9	20 	112.98714	28.189012
9	21 	112.990526	28.188992
9	22 	112.993657	28.188818
9	23 	112.998337	28.188551
9	24 	113.002285	28.188432
9	25 	113.005519	28.191775
9	26 	113.005864	28.195949
11	1 	112.972041	28.273241
11	2 	112.974076	28.268434
11	3 	112.974839	28.262517
11	4 	112.97426	28.258294
11	5 	112.971929	28.236708
11	6 	112.970829	28.233016
11	7 	112.970416	28.22981
11	8 	112.969809	28.225804
11	9	112.969209	28.221812
11	10	112.968473	28.216349
11	11	112.967179	28.211718
11	12	112.965594	28.207134
11	13	112.964484	28.202948
11	14	112.963806	28.200485
11	15	112.964686	28.195129
11	16	112.967071	28.19495
11	17	112.972484	28.1945
11	18	112.976755	28.194174
11	19	112.980506	28.192741
11	20	112.983421	28.188917
11	21	112.98714	28.189008
11	22	112.988851	28.187058
11	23	112.986992	28.183798
11	24	112.983039	28.184654
11	25	112.981323	28.183787
11	26	112.980339	28.17835
11	27	112.983376	28.173809
11	28	112.986565	28.173061
11	29	112.991963	28.171385
11	30	112.996302	28.168021
12	1	113.005847	28.197787
12	2	112.999922	28.197699
12	3	112.99553	28.197779
12	4	112.984418	28.198085
12	5	112.974316	28.198408
12	6	112.967808	28.198635
12	7	112.942898	28.203143
12	8	112.938712	28.20487
12	9	112.934616	28.206036
12	10	112.930389	28.206251
12	11	112.921976	28.210536
12	12	112.919632	28.212231
12	13	112.914884	28.213747
12	14	112.909849	28.210811
15	1	112.995885	28.169192
15	2	112.991824	28.171552
15	3	112.988954	28.167281
15	4	112.988999	28.164634
15	5	112.988945	28.160116
15	6	112.988518	28.154614
15	7	112.989525	28.146302
15	8	112.992049	28.143523
15	9	112.995099	28.140373
15	10	112.996266	28.137324
15	11	112.998678	28.13343
15	12	112.997521	28.131217
15	13	112.993685	28.130747
15	14	112.991161	28.130078
15	15	112.993582	28.127116
15	16	112.994655	28.123894
15	17	112.995967	28.120454
15	18	112.996218	28.116901
15	19	112.996362	28.113923
15	20	112.996362	28.111525
15	21	112.995814	28.10681
15	22	112.995572	28.104484
15	23	112.995163	28.100748
15	24	112.995096	28.098446
15	25	112.997521	28.091634
15	26	112.992041	28.085978
15	27	112.986616	28.078528
15	28	112.984571	28.075007
15	29	112.986377	28.072513
15	30	113.001751	28.075959
15	31	113.005443	28.076776
15	32	113.010635	28.074358
15	33	113.023566	28.074987
15	34	113.032244	28.069704
15	35	113.035837	28.067465
15	36	113.046868	28.063768
15	37	113.064754	28.059624
15	38	113.071882	28.052065
15	39	113.073409	28.048343
16	1	113.058138	28.151524
16	2	113.056027	28.145265
16	3	113.050233	28.146205
16	4	113.045377	28.145541
16	5	113.042026	28.143949
16	6	113.037413	28.142746
16	7	113.033757	28.142125
16	8	113.029973	28.1391
16	9	113.030539	28.136078
16	10	113.031271	28.132152
16	11	113.032061	28.127899
16	12	113.032533	28.125633
16	13	113.033331	28.121382
16	14	113.028943	28.117352
16	15	113.025709	28.115186
16	16	113.012819	28.113912
16	17	113.009747	28.112207
16	18	113.009953	28.108631
16	19	113.009079	28.104797
16	20	113.007132	28.099486
16	21	113.007042	28.096443
16	22	112.996415	28.096531
1000016	1	112.997264	28.09559
1000016	2	112.998064	28.091997
1000016	3	112.992593	28.090523
1000016	4	112.98723	28.092658
1000016	5	112.982362	28.095032
1000016	6	112.977241	28.09661
1000016	7	112.966605	28.099159
1000016	8	112.969884	28.102305
17	1	112.909953	28.210162
17	2	112.910429	28.208017
17	3	112.911615	28.197739
17	4	112.918042	28.188531
17	5	112.917085	28.180559
17	6	112.915491	28.174577
17	7	112.915908	28.171445
17	8	112.917808	28.168288
17	9	112.921096	28.164952
17	10	112.926077	28.158062
17	11	112.92619	28.154598
17	12	112.935186	28.142551
17	13	112.960887	28.141839
17	14	112.964902	28.143208
17	15	112.968482	28.143916
17	16	112.98952	28.146302
17	17	112.992044	28.143523
17	18	112.994928	28.140604
17	19	112.996186	28.137506
17	20	112.998422	28.133676
17	21	112.999635	28.129949
17	22	113.001558	28.126102
17	23	113.004001	28.120974
17	24	113.008106	28.117557
17	25	113.00975	28.112292
17	26	113.00993	28.108914
17	27	113.009076	28.104797
17	28	113.006674	28.1036
17	29	113.000821	28.103298
17	30	112.99779	28.102644
17	31	112.99518	28.100713
17	32	112.995099	28.09839
17	33	112.996797	28.09653
18	1	112.856586	28.218622
18	2	112.862593	28.217664
18	3	112.868104	28.217561
18	4	112.87357	28.217275
18	5	112.876486	28.209623
18	6	112.879229	28.207292
18	7	112.885262	28.20975
18	8	112.888136	28.209285
18	9	112.890997	28.207936
18	10	112.894393	28.20985
18	11	112.899913	28.21172
18	12	112.902932	28.212516
18	13	112.909835	28.211255
19	1	112.989693	28.241817
19	2	112.989904	28.236197
19	3	112.9927	28.232756
19	4	112.994501	28.232935
19	5	113.001517	28.232183
19	6	113.001553	28.228105
19	7	113.001777	28.226152
19	8	113.002604	28.216651
19	9	113.003965	28.215036
19	10	113.007288	28.215605
19	11	113.018158	28.216393
19	12	113.018558	28.214463
19	13	113.018517	28.211053
19	14	113.019011	28.208149
19	15	113.020597	28.205578
19	16	113.020565	28.202232
19	17	113.02044	28.199184
19	18	113.020377	28.196963
19	19	113.020269	28.193457
19	20	113.020197	28.19103
19	21	113.020035	28.185984
19	22	113.019914	28.181614
19	23	113.019807	28.178469
19	24	113.018558	28.173621
19	25	113.00905	28.173518
19	26	113.004405	28.172634
19	27	113.004733	28.167719
19	28	113.0052	28.164936
19	29	113.004944	28.160195
19	30	113.001814	28.158913
19	31	112.999662	28.163201
19	32	112.996033	28.168722
20	1	113.066192	28.087654
20	2	113.065545	28.089949
20	3	113.061875	28.09652
20	4	113.056157	28.097584
20	5	113.04933	28.097289
20	6	113.040347	28.099846
20	7	113.036655	28.099942
20	8	113.0333	28.100014
20	9	113.029661	28.100073
20	10	113.02119	28.100209
20	11	113.013775	28.100531
20	12	113.009723	28.1026
20	13	113.006651	28.103636
20	14	113.000821	28.103269
20	15	112.997807	28.102644
20	16	112.992377	28.101648
20	17	112.987131	28.101987
20	18	112.979814	28.102413
20	19	112.97619	28.102835
20	20	112.970229	28.102138
20	21	112.962625	28.101959
20	22	112.959126	28.1017
20	23	112.957949	28.103283
20	24	112.957105	28.105823
20	25	112.95645	28.108555
20	26	112.955452	28.113454
20	27	112.956265	28.118495
21	1	113.067709	28.09704
21	2	113.061089	28.096928
21	3	113.056157	28.097584
21	4	113.04933	28.097289
21	5	113.041874	28.099645
21	6	113.040347	28.099846
21	7	113.036655	28.099942
21	8	113.0333	28.100014
21	9	113.030785	28.097808
21	10	113.030357	28.094323
21	11	113.022988	28.095059
21	12	113.019863	28.096872
21	13	113.017909	28.094813
21	14	113.017532	28.089113
21	15	113.012933	28.083114
21	16	113.006912	28.084787
21	17	113.007102	28.092483
21	18	113.007318	28.096474
21	19	113.008925	28.10336
23	1	112.964695	28.143049
23	2	112.965953	28.139577
23	3	112.964309	28.137164
23	4	112.961138	28.132307
23	5	112.966366	28.128166
23	6	112.975646	28.127329
23	7	112.978999	28.127191
23	8	112.981822	28.121344
23	9	112.984389	28.111261
23	10	112.992525	28.110345
23	11	113.007314	28.109605
23	12	113.009988	28.108266
23	13	113.009057	28.104682
23	14	113.007149	28.099862
23	15	113.004511	28.096413
23	16	113.001463	28.094389
23	17	112.998007	28.092
23	18	112.991716	28.085586
23	19	112.986904	28.078854
23	20	112.986372	28.074798
1000026	1	113.053171	28.13969
1000026	2	113.04584	28.145718
1000026	3	113.037765	28.142788
1000026	4	113.027048	28.141378
1000026	5	113.017508	28.141235
1000026	6	113.011435	28.139097
1000026	7	113.015882	28.125424
1000026	8	113.014602	28.114715
1000026	9	113.006727	28.113873
1000026	10	112.994519	28.115633
1000026	11	112.985263	28.115603
1000026	12	112.980426	28.115504
1000026	13	112.96767	28.115576
1000026	14	112.943182	28.124241
1000026	15	112.946164	28.153736
1000026	16	112.947743	28.159567
1000026	17	112.948571	28.167097
1000026	18	112.948235	28.183128
1000026	19	112.949493	28.188644
1000026	20	112.951464	28.199329
1000026	21	112.952695	28.209002
1000026	22	112.951469	28.218368
1000026	23	112.948639	28.226388
1000026	24	112.947436	28.232459
1000026	25	112.942764	28.240319
1000026	26	112.941111	28.238378
1000026	27	112.940182	28.234392
1000026	28	112.935686	28.234651
1000026	29	112.929002	28.235789
1000026	30	112.928859	28.245542
1000026	31	112.925831	28.254336
27	1	113.043959	28.034965
27	2	113.040833	28.031075
27	3	113.03512	28.02693
27	4	113.027286	28.020042
27	5	113.017225	28.007669
27	6	113.011656	28.002598
27	7	113.005152	27.999281
27	8	112.996672	28.011528
27	9	112.996474	28.016742
27	10	112.993276	28.026922
27	11	112.990599	28.032669
27	12	112.990815	28.038536
27	13	112.990959	28.041214
27	14	112.991103	28.045135
27	15	112.991246	28.05438
27	16	112.988983	28.060628
27	17	112.987833	28.063784
27	18	112.986539	28.067226
27	19	112.985066	28.071274
27	20	112.986467	28.072485
27	21	113.001667	28.075895
27	22	113.005655	28.07682
27	23	113.007955	28.078955
27	24	113.007021	28.084341
27	25	113.00679	28.08758
27	26	112.996056	28.096933
63	1	113.058105	28.152038
63	2	113.053983	28.155584
63	3	113.04871	28.155289
63	4	113.043666	28.155185
63	5	113.037732	28.155181
63	6	113.029706	28.153569
63	7	113.026971	28.152841
63	8	113.023791	28.15218
63	9	113.018782	28.148848
63	10	113.012921	28.14708
63	11	113.009462	28.140234
63	12	113.00648	28.140031
63	13	113.002864	28.139852
63	14	112.998234	28.139617
63	15	112.995193	28.140851
63	16	112.992206	28.143758
63	17	112.989785	28.146604
63	18	112.980218	28.147647
63	19	112.975547	28.146027
63	20	112.968181	28.144283
63	21	112.962198	28.142177
63	22	112.945611	28.147619
63	23	112.946164	28.153922
63	24	112.947736	28.159586
63	25	112.947646	28.175329
63	26	112.948248	28.183257
63	27	112.949222	28.187854
63	28	112.947956	28.195773
63	29	112.94289	28.203135
63	30	112.938704	28.204862
63	31	112.934612	28.206028
63	32	112.930386	28.206243
63	33	112.921968	28.210528
63	34	112.919628	28.212227
63	35	112.914881	28.213743
63	36	112.909845	28.210806
66	1	113.058101	28.152031
66	2	113.056025	28.145344
66	3	113.050012	28.146182
66	4	113.045377	28.145549
66	5	113.042026	28.143953
66	6	113.037413	28.142746
66	7	113.033757	28.142129
66	8	113.029175	28.145331
66	9	113.026058	28.151383
66	10	113.024604	28.156767
66	11	113.023929	28.162907
66	12	113.024643	28.175418
66	13	113.024891	28.183021
66	14	113.025101	28.189403
66	15	113.025313	28.196194
66	16	113.025392	28.199288
66	17	113.021408	28.203725
66	18	113.015667	28.205954
66	19	113.01436	28.206666
66	20	113.01445	28.210728
66	21	113.007734	28.237245
66	22	113.002658	28.23503
66	23	113.000026	28.233645
66	24	112.993922	28.233112
66	25	112.992251	28.232953
66	26	112.950927	28.229471
66	27	112.948825	28.225142
66	28	112.948551	28.223006
66	29	112.94406	28.222385
66	30	112.938001	28.221712
66	31	112.935809	28.22149
66	32	112.931398	28.221541
66	33	112.926035	28.221525
66	34	112.920749	28.222667
66	35	112.914317	28.222978
66	36	112.910783	28.222894
66	37	112.90506	28.22034
66	38	112.905954	28.215395
66	39	112.909848	28.210811
68	1	113.05811	28.152031
68	2	113.056017	28.145347
68	3	113.050012	28.146182
68	4	113.045372	28.145545
68	5	113.042026	28.143957
68	6	113.037413	28.14275
68	7	113.033753	28.142125
68	8	113.02697	28.141393
68	9	113.021935	28.141333
68	10	113.017053	28.141182
68	11	113.013114	28.1407
68	12	113.009462	28.140234
68	13	113.00648	28.140027
68	14	113.002864	28.139852
68	15	112.998234	28.139617
68	16	112.995193	28.140855
68	17	112.992206	28.143754
68	18	112.98979	28.146608
68	19	112.980218	28.147647
68	20	112.975547	28.146027
68	21	112.968185	28.144283
68	22	112.962194	28.142173
68	23	112.93657	28.143049
68	24	112.931212	28.143264
68	25	112.926828	28.146457
68	26	112.926837	28.151811
68	27	112.926769	28.158324
68	28	112.923301	28.163995
68	29	112.919134	28.167364
68	30	112.911875	28.197361
68	31	112.910627	28.208097
68	32	112.909841	28.210802
101	1	113.004518	28.237184
101	2	113.005282	28.238465
101	3	113.004082	28.240859
101	4	113.002042	28.23782
101	5	113.001688	28.235115
101	6	113.001512	28.232179
101	7	113.001548	28.228101
101	8	113.001773	28.226144
101	9	113.002604	28.216647
101	10	113.003354	28.212406
101	11	113.003866	28.209012
101	12	113.00507	28.204464
101	13	113.005137	28.202347
101	14	113.005541	28.195001
101	15	113.005457	28.190893
101	16	113.000708	28.188598
101	17	112.998427	28.188694
101	18	112.993553	28.18896
101	19	112.988855	28.187066
101	20	112.987364	28.182987
101	21	112.985428	28.179782
101	22	112.982967	28.176543
101	23	112.979818	28.174267
101	24	112.979841	28.171758
101	25	112.976392	28.16904
101	26	112.971415	28.168838
101	27	112.968096	28.168455
101	28	112.965832	28.164996
102	1	113.144486	28.230654
102	2	113.144486	28.227766
102	3	113.140908	28.225101
102	4	113.136407	28.224038
102	5	113.132437	28.218321
102	6	113.130119	28.208367
102	7	113.120934	28.208347
102	8	113.107823	28.207786
102	9	113.106925	28.21194
102	10	113.10693	28.216252
102	11	113.10679	28.22008
102	12	113.106727	28.223836
102	13	113.106601	28.227492
102	14	113.105128	28.229505
102	15	113.095502	28.228351
102	16	113.089771	28.228084
102	17	113.085185	28.227913
102	18	113.082436	28.227822
102	19	113.080424	28.229358
102	20	113.080455	28.232989
102	21	113.076467	28.235483
102	22	113.076561	28.237962
102	23	113.076763	28.243363
102	24	113.076857	28.246231
102	25	113.071624	28.249175
102	26	113.063612	28.249265
102	27	113.059812	28.251943
103	1	113.051791	28.204599
103	2	113.045723	28.204297
103	3	113.035403	28.201834
103	4	113.032604	28.201801
103	5	113.028499	28.20167
103	6	113.02425	28.201046
103	7	113.017468	28.201439
103	8	113.013437	28.197508
103	9	113.013119	28.194369
103	10	113.012876	28.191929
103	11	113.012135	28.185212
103	12	113.011609	28.181355
103	13	113.011272	28.17771
103	14	113.009044	28.173515
103	15	113.004409	28.172639
103	16	113.004737	28.167727
103	17	113.005204	28.164941
103	18	113.004948	28.160204
103	19	113.003508	28.159807
103	20	113.001725	28.158911
103	21	112.999661	28.163205
103	22	112.996912	28.167233
103	23	112.995363	28.169455
103	24	112.991823	28.171556
103	25	112.988962	28.167289
103	26	112.989003	28.164638
103	27	112.988958	28.160116
103	28	112.988522	28.154615
103	29	112.981387	28.14423
103	30	112.981773	28.14208
103	31	112.982061	28.137661
103	32	112.981863	28.133854
103	33	112.983588	28.127531
103	34	112.988295	28.127149
103	35	112.988596	28.124286
103	36	112.990496	28.120992
103	37	112.991556	28.118914
103	38	112.991358	28.11701
103	39	112.991178	28.113418
103	40	112.993263	28.110248
103	41	112.996047	28.109276
103	42	112.995796	28.1066
103	43	112.995544	28.10417
103	44	112.995221	28.101199
103	45	112.995985	28.097103
104	1	113.00586	28.195968
104	2	112.999922	28.197703
104	3	112.99553	28.197775
104	4	112.991326	28.195451
104	5	112.991833	28.191639
104	6	112.992152	28.187357
104	7	112.991523	28.18155
104	8	112.991222	28.179118
104	9	112.990719	28.175727
104	10	112.987014	28.173074
104	11	112.984077	28.173679
104	12	112.979818	28.174271
104	13	112.979836	28.171413
104	14	112.981023	28.166825
104	15	112.978704	28.160279
104	16	112.97751	28.158133
104	17	112.974932	28.156324
104	18	112.970966	28.153762
104	19	112.967979	28.151238
104	20	112.966973	28.148077
104	21	112.967233	28.145298
104	22	112.96598	28.139748
104	23	112.964292	28.137153
104	24	112.96121	28.132013
104	25	112.966115	28.128218
104	26	112.967256	28.125069
104	27	112.967243	28.120883
104	28	112.969363	28.113313
104	29	112.969692	28.102325
105	1	113.006692	28.195585
105	2	112.999922	28.197699
105	3	112.99553	28.197779
105	4	112.988676	28.197966
105	5	112.984665	28.19807
105	6	112.982158	28.194978
105	7	112.981938	28.192029
105	8	112.981408	28.187476
105	9	112.981318	28.183779
105	10	112.980339	28.178346
105	11	112.979836	28.171409
105	12	112.981008	28.166931
105	13	112.97869	28.160275
105	14	112.979688	28.155307
105	15	112.979904	28.151693
105	16	112.981399	28.144219
105	17	112.981803	28.141819
105	18	112.982024	28.137439
105	19	112.981861	28.133593
105	20	112.981611	28.124268
105	21	112.976763	28.123091
105	22	112.973875	28.120277
105	23	112.973413	28.116283
105	24	112.973665	28.113241
105	25	112.973903	28.108868
105	26	112.975826	28.102727
105	27	112.979513	28.098521
105	28	112.981919	28.095009
105	29	112.983693	28.091113
105	30	112.98385	28.087528
105	31	112.984088	28.08123
105	32	112.979755	28.073718
105	33	112.979509	28.072137
106	1	112.972039	28.273244
106	2	112.974078	28.268436
106	3	112.974535	28.266588
106	4	112.974842	28.262519
106	5	112.974258	28.258295
106	6	112.971936	28.236718
106	7	112.970831	28.233018
106	8	112.970422	28.22982
106	9	112.969816	28.22581
106	10	112.969209	28.221816
106	11	112.969479	28.217427
106	12	112.97278	28.217149
106	13	112.976275	28.214718
106	14	112.976832	28.210361
106	15	112.97627	28.206458
106	16	112.976153	28.203804
106	17	112.97729	28.202351
106	18	112.974316	28.198404
106	19	112.967808	28.198631
106	20	112.946013	28.19643
106	21	112.950435	28.193946
106	22	112.949847	28.190364
106	23	112.949092	28.187837
106	24	112.947852	28.181367
106	25	112.947578	28.174008
106	26	112.94699	28.16707
106	27	112.94305	28.1691
106	28	112.939632	28.172472
106	29	112.937643	28.171942
106	30	112.934341	28.169797
106	31	112.930249	28.168499
106	32	112.926745	28.167528
106	33	112.92124	28.165462
106	34	112.919138	28.167369
106	35	112.916726	28.170589
106	36	112.91611	28.17433
107	1	113.005869	28.195957
107	2	113.00171	28.196199
107	3	113.000682	28.194086
107	4	112.996513	28.192793
107	5	112.996927	28.190122
107	6	112.99716	28.187344
107	7	112.996339	28.182505
107	8	112.995938	28.176121
107	9	112.996235	28.172873
107	10	112.997263	28.170166
107	11	112.997281	28.168423
107	12	112.996976	28.16447
107	13	112.994681	28.161194
107	14	112.991936	28.158507
107	15	112.988518	28.154618
107	16	112.989524	28.146305
107	17	112.992049	28.143522
107	18	112.995098	28.140377
107	19	112.996262	28.137327
107	20	112.998683	28.133433
107	21	112.999707	28.12969
107	22	113.001701	28.125815
107	23	113.00401	28.120985
107	24	113.008115	28.11756
107	25	113.009786	28.111993
107	26	113.007897	28.109755
107	27	113.000544	28.109803
107	28	112.996071	28.109317
107	29	112.995797	28.106764
107	30	112.995572	28.104462
107	31	112.995168	28.100726
107	32	112.995118	28.098424
107	33	112.996919	28.096603
108	1	113.005869	28.195957
108	2	113.00171	28.196203
108	3	113.004971	28.194034
108	4	113.005497	28.190826
108	5	113.005133	28.182931
108	6	113.003601	28.178736
108	7	113.000916	28.178688
108	8	112.997691	28.180304
108	9	112.993379	28.182322
108	10	112.986992	28.183798
108	11	112.983039	28.184654
108	12	112.979837	28.18605
108	13	112.97363	28.18656
108	14	112.969996	28.186759
108	15	112.967692	28.18613
108	16	112.967185	28.184224
109	1	112.983909	28.240282
109	2	112.983645	28.235656
109	3	112.982235	28.227962
109	4	112.981884	28.222715
109	5	112.981682	28.219655
109	6	112.981323	28.215334
109	7	112.981009	28.209844
109	8	112.980546	28.204003
109	9	112.980263	28.200716
109	10	112.974316	28.198408
109	11	112.967808	28.19863
109	12	112.950767	28.203815
109	13	112.95254	28.20711
109	14	112.952707	28.209064
109	15	112.951386	28.218541
109	16	112.948557	28.223009
109	17	112.944065	28.222388
109	18	112.938006	28.22172
109	19	112.935814	28.221493
109	20	112.931404	28.221545
109	21	112.926041	28.221533
109	22	112.920754	28.222671
109	23	112.916411	28.226979
109	24	112.9173	28.231705
109	25	112.918032	28.234159
110	1	113.082185	28.189358
110	2	113.079894	28.194802
110	3	113.071257	28.204257
110	4	113.06796	28.203927
110	5	113.065144	28.203804
110	6	113.060436	28.203318
110	7	113.056637	28.204281
110	8	113.051903	28.204452
110	9	113.045718	28.204297
110	10	113.035401	28.201834
110	11	113.032616	28.201798
110	12	113.028497	28.201667
110	13	113.024244	28.201034
110	14	113.017457	28.201444
110	15	113.013437	28.197509
110	16	113.013118	28.194373
110	17	113.01288	28.191926
110	18	113.008833	28.188491
110	19	113.005519	28.191782
110	20	113.00577	28.195412
111	1	112.971074	28.236453
111	2	112.975638	28.238879
111	3	112.976383	28.235586
111	4	112.975413	28.232228
111	5	112.977035	28.229996
111	6	112.977538	28.228958
111	7	112.970845	28.226675
111	8	112.969816	28.22581
111	9	112.969209	28.221816
111	10	112.969479	28.217431
111	11	112.97278	28.217149
111	12	112.976275	28.214718
111	13	112.976832	28.210369
111	14	112.977496	28.207039
111	15	112.982531	28.206633
111	16	112.987032	28.206613
111	17	112.986223	28.200477
111	18	112.987881	28.197859
111	19	112.994366	28.197676
111	20	113.000614	28.197576
111	21	113.005914	28.198089
112	1	113.034327	28.212881
112	2	113.035253	28.210013
112	3	113.035293	28.207681
112	4	113.03112	28.20782
112	5	113.028713	28.2079
112	6	113.024335	28.208013
112	7	113.021411	28.203727
112	8	113.01886	28.203708
112	9	113.015675	28.20596
112	10	113.013672	28.209179
112	11	113.010029	28.208427
112	12	113.006611	28.209004
112	13	113.004788	28.210846
112	14	113.003862	28.209012
112	15	113.005071	28.204464
112	16	113.005129	28.202351
112	17	113.004352	28.200767
112	18	113.001832	28.198972
112	19	113.001711	28.196203
112	20	113.000682	28.194094
112	21	112.995279	28.194046
112	22	112.990204	28.194145
112	23	112.98688	28.194249
112	24	112.976307	28.194348
112	25	112.972718	28.194575
112	26	112.966933	28.195033
112	27	112.964503	28.195192
112	28	112.964831	28.202796
112	29	112.970481	28.203473
112	30	112.976261	28.205324
112	31	112.977493	28.207038
112	32	112.982528	28.206636
112	33	112.986292	28.212513
112	34	112.986642	28.214785
112	35	112.98697	28.217359
112	36	112.987118	28.220415
112	37	112.987531	28.224464
112	38	112.98759	28.233379
112	39	112.983813	28.236044
112	40	112.984275	28.240348
112	41	112.98538	28.248649
